"Date / Time","Object Name","Object Value",
"10/13/2019 06:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","151.1374 ",
"10/13/2019 06:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.9252 ",
"10/13/2019 05:50:00 AM","OA-T.Trend - Present Value (Trend1)","50.9 ",
"10/13/2019 05:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.6219 ",
"10/13/2019 05:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","152.4486 ",
"10/13/2019 05:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.0243 ",
"10/13/2019 05:40:00 AM","OA-T.Trend - Present Value (Trend1)","50.9 ",
"10/13/2019 05:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.6263 ",
"10/13/2019 05:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","146.0941 ",
"10/13/2019 05:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","133.1384 ",
"10/13/2019 05:30:00 AM","OA-T.Trend - Present Value (Trend1)","50.9 ",
"10/13/2019 05:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.6319 ",
"10/13/2019 05:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","150.9105 ",
"10/13/2019 05:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","131.4367 ",
"10/13/2019 05:20:00 AM","OA-T.Trend - Present Value (Trend1)","50.54 ",
"10/13/2019 05:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.6121 ",
"10/13/2019 05:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","148.4299 ",
"10/13/2019 05:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","130.6188 ",
"10/13/2019 05:10:00 AM","OA-T.Trend - Present Value (Trend1)","50.72 ",
"10/13/2019 05:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.5891 ",
"10/13/2019 05:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","151.0393 ",
"10/13/2019 05:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","133.1384 ",
"10/13/2019 05:00:00 AM","OA-T.Trend - Present Value (Trend1)","50.36 ",
"10/13/2019 05:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.5488 ",
"10/13/2019 05:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","149.8585 ",
"10/13/2019 05:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.2707 ",
"10/13/2019 04:50:00 AM","OA-T.Trend - Present Value (Trend1)","50.36 ",
"10/13/2019 04:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.4893 ",
"10/13/2019 04:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","149.8283 ",
"10/13/2019 04:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.2707 ",
"10/13/2019 04:40:00 AM","OA-T.Trend - Present Value (Trend1)","50.72 ",
"10/13/2019 04:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.4328 ",
"10/13/2019 04:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","148.5809 ",
"10/13/2019 04:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","133.1384 ",
"10/13/2019 04:30:00 AM","OA-T.Trend - Present Value (Trend1)","50.72 ",
"10/13/2019 04:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.3768 ",
"10/13/2019 04:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","148.5809 ",
"10/13/2019 04:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","133.1384 ",
"10/13/2019 04:20:00 AM","OA-T.Trend - Present Value (Trend1)","51.44 ",
"10/13/2019 04:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.3448 ",
"10/13/2019 04:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","148.5809 ",
"10/13/2019 04:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","133.1384 ",
"10/13/2019 04:10:00 AM","OA-T.Trend - Present Value (Trend1)","50.9 ",
"10/13/2019 04:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.2969 ",
"10/13/2019 04:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","149.8283 ",
"10/13/2019 04:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/13/2019 04:00:00 AM","OA-T.Trend - Present Value (Trend1)","51.26 ",
"10/13/2019 04:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.2601 ",
"10/13/2019 04:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","147.3105 ",
"10/13/2019 04:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/13/2019 03:50:00 AM","OA-T.Trend - Present Value (Trend1)","50.54 ",
"10/13/2019 03:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.172 ",
"10/13/2019 03:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","147.1307 ",
"10/13/2019 03:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/13/2019 03:40:00 AM","OA-T.Trend - Present Value (Trend1)","50.36 ",
"10/13/2019 03:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","149.0557 ",
"10/13/2019 03:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","142.2725 ",
"10/13/2019 03:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.9252 ",
"10/13/2019 03:30:00 AM","OA-T.Trend - Present Value (Trend1)","50.36 ",
"10/13/2019 03:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.9214 ",
"10/13/2019 03:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","146.5672 ",
"10/13/2019 03:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.0243 ",
"10/13/2019 03:20:00 AM","OA-T.Trend - Present Value (Trend1)","51.08 ",
"10/13/2019 03:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.7812 ",
"10/13/2019 03:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","148.6151 ",
"10/13/2019 03:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","133.1384 ",
"10/13/2019 03:10:00 AM","OA-T.Trend - Present Value (Trend1)","51.44 ",
"10/13/2019 03:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.6581 ",
"10/13/2019 03:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","149.3887 ",
"10/13/2019 03:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.2707 ",
"10/13/2019 03:00:00 AM","OA-T.Trend - Present Value (Trend1)","51.98 ",
"10/13/2019 03:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.525 ",
"10/13/2019 03:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","148.7374 ",
"10/13/2019 03:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","131.4367 ",
"10/13/2019 02:50:00 AM","OA-T.Trend - Present Value (Trend1)","52.52 ",
"10/13/2019 02:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.4125 ",
"10/13/2019 02:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","152.812 ",
"10/13/2019 02:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/13/2019 02:40:00 AM","OA-T.Trend - Present Value (Trend1)","53.24 ",
"10/13/2019 02:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.3319 ",
"10/13/2019 02:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","152.0512 ",
"10/13/2019 02:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","131.4367 ",
"10/13/2019 02:30:00 AM","OA-T.Trend - Present Value (Trend1)","53.6 ",
"10/13/2019 02:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.2833 ",
"10/13/2019 02:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","147.4579 ",
"10/13/2019 02:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","130.6188 ",
"10/13/2019 02:20:00 AM","OA-T.Trend - Present Value (Trend1)","53.24 ",
"10/13/2019 02:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.2293 ",
"10/13/2019 02:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","142.112 ",
"10/13/2019 02:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/13/2019 02:10:00 AM","OA-T.Trend - Present Value (Trend1)","52.88 ",
"10/13/2019 02:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","148.1202 ",
"10/13/2019 02:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","148.703 ",
"10/13/2019 02:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/13/2019 02:00:00 AM","OA-T.Trend - Present Value (Trend1)","52.34 ",
"10/13/2019 02:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.9936 ",
"10/13/2019 02:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","150.8129 ",
"10/13/2019 02:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/13/2019 01:50:00 AM","OA-T.Trend - Present Value (Trend1)","52.88 ",
"10/13/2019 01:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.7776 ",
"10/13/2019 01:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","141.7886 ",
"10/13/2019 01:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","130.6188 ",
"10/13/2019 01:40:00 AM","OA-T.Trend - Present Value (Trend1)","53.78 ",
"10/13/2019 01:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.6213 ",
"10/13/2019 01:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","146.773 ",
"10/13/2019 01:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/13/2019 01:30:00 AM","OA-T.Trend - Present Value (Trend1)","54.32 ",
"10/13/2019 01:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.4894 ",
"10/13/2019 01:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","139.3318 ",
"10/13/2019 01:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","127.4728 ",
"10/13/2019 01:20:00 AM","OA-T.Trend - Present Value (Trend1)","54.68 ",
"10/13/2019 01:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.3461 ",
"10/13/2019 01:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","150.0145 ",
"10/13/2019 01:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","130.6188 ",
"10/13/2019 01:10:00 AM","OA-T.Trend - Present Value (Trend1)","55.4 ",
"10/13/2019 01:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.2471 ",
"10/13/2019 01:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","148.5516 ",
"10/13/2019 01:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/13/2019 01:00:00 AM","OA-T.Trend - Present Value (Trend1)","55.76 ",
"10/13/2019 01:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.1419 ",
"10/13/2019 01:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.9788 ",
"10/13/2019 01:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/13/2019 12:50:00 AM","OA-T.Trend - Present Value (Trend1)","56.48 ",
"10/13/2019 12:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","147.0622 ",
"10/13/2019 12:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.8831 ",
"10/13/2019 12:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/13/2019 12:40:00 AM","OA-T.Trend - Present Value (Trend1)","56.3 ",
"10/13/2019 12:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.9869 ",
"10/13/2019 12:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","140.7835 ",
"10/13/2019 12:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/13/2019 12:30:00 AM","OA-T.Trend - Present Value (Trend1)","56.66 ",
"10/13/2019 12:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.9019 ",
"10/13/2019 12:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","139.6653 ",
"10/13/2019 12:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/13/2019 12:20:00 AM","OA-T.Trend - Present Value (Trend1)","56.84 ",
"10/13/2019 12:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.8301 ",
"10/13/2019 12:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","147.6104 ",
"10/13/2019 12:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","126.7188 ",
"10/13/2019 12:10:00 AM","OA-T.Trend - Present Value (Trend1)","56.48 ",
"10/13/2019 12:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.7369 ",
"10/13/2019 12:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","150.08 ",
"10/13/2019 12:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/13/2019 12:00:00 AM","OA-T.Trend - Present Value (Trend1)","56.48 ",
"10/13/2019 12:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.6241 ",
"10/13/2019 12:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","137.8773 ",
"10/13/2019 12:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/12/2019 11:50:00 PM","OA-T.Trend - Present Value (Trend1)","57.2 ",
"10/12/2019 11:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.5043 ",
"10/12/2019 11:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","142.574 ",
"10/12/2019 11:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/12/2019 11:40:00 PM","OA-T.Trend - Present Value (Trend1)","57.2 ",
"10/12/2019 11:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.3837 ",
"10/12/2019 11:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","148.4299 ",
"10/12/2019 11:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/12/2019 11:30:00 PM","OA-T.Trend - Present Value (Trend1)","56.84 ",
"10/12/2019 11:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.2351 ",
"10/12/2019 11:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","149.733 ",
"10/12/2019 11:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/12/2019 11:20:00 PM","OA-T.Trend - Present Value (Trend1)","57.38 ",
"10/12/2019 11:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.0887 ",
"10/12/2019 11:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","142.1373 ",
"10/12/2019 11:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/12/2019 11:10:00 PM","OA-T.Trend - Present Value (Trend1)","58.1 ",
"10/12/2019 11:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.9379 ",
"10/12/2019 11:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","140.0254 ",
"10/12/2019 11:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","131.4367 ",
"10/12/2019 11:00:00 PM","OA-T.Trend - Present Value (Trend1)","58.46 ",
"10/12/2019 11:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.8021 ",
"10/12/2019 11:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","144.686 ",
"10/12/2019 11:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/12/2019 10:50:00 PM","OA-T.Trend - Present Value (Trend1)","58.82 ",
"10/12/2019 10:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.6833 ",
"10/12/2019 10:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","143.7264 ",
"10/12/2019 10:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/12/2019 10:40:00 PM","OA-T.Trend - Present Value (Trend1)","59.18 ",
"10/12/2019 10:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.5223 ",
"10/12/2019 10:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","139.821 ",
"10/12/2019 10:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/12/2019 10:30:00 PM","OA-T.Trend - Present Value (Trend1)","59.54 ",
"10/12/2019 10:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.377 ",
"10/12/2019 10:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","141.9227 ",
"10/12/2019 10:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/12/2019 10:20:00 PM","OA-T.Trend - Present Value (Trend1)","59.54 ",
"10/12/2019 10:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.2457 ",
"10/12/2019 10:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","139.2567 ",
"10/12/2019 10:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/12/2019 10:10:00 PM","OA-T.Trend - Present Value (Trend1)","59.9 ",
"10/12/2019 10:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.0854 ",
"10/12/2019 10:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","138.727 ",
"10/12/2019 10:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/12/2019 10:00:00 PM","OA-T.Trend - Present Value (Trend1)","59.9 ",
"10/12/2019 10:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 10:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","145.1986 ",
"10/12/2019 10:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/12/2019 09:50:00 PM","OA-T.Trend - Present Value (Trend1)","60.26 ",
"10/12/2019 09:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 09:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","136.8719 ",
"10/12/2019 09:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","127.4728 ",
"10/12/2019 09:40:00 PM","OA-T.Trend - Present Value (Trend1)","60.98 ",
"10/12/2019 09:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 09:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","149.1359 ",
"10/12/2019 09:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/12/2019 09:30:00 PM","OA-T.Trend - Present Value (Trend1)","60.98 ",
"10/12/2019 09:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 09:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","144.0073 ",
"10/12/2019 09:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/12/2019 09:20:00 PM","OA-T.Trend - Present Value (Trend1)","61.52 ",
"10/12/2019 09:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 09:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","143.3693 ",
"10/12/2019 09:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/12/2019 09:10:00 PM","OA-T.Trend - Present Value (Trend1)","61.88 ",
"10/12/2019 09:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 09:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","144.5699 ",
"10/12/2019 09:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","126.7188 ",
"10/12/2019 09:00:00 PM","OA-T.Trend - Present Value (Trend1)","62.42 ",
"10/12/2019 09:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 09:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","138.8012 ",
"10/12/2019 09:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/12/2019 08:50:00 PM","OA-T.Trend - Present Value (Trend1)","62.96 ",
"10/12/2019 08:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 08:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","144.2058 ",
"10/12/2019 08:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/12/2019 08:40:00 PM","OA-T.Trend - Present Value (Trend1)","63.5 ",
"10/12/2019 08:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 08:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","144.1749 ",
"10/12/2019 08:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/12/2019 08:30:00 PM","OA-T.Trend - Present Value (Trend1)","64.03999 ",
"10/12/2019 08:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 08:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","137.6789 ",
"10/12/2019 08:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","126.7188 ",
"10/12/2019 08:20:00 PM","OA-T.Trend - Present Value (Trend1)","64.22 ",
"10/12/2019 08:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 08:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","149.1359 ",
"10/12/2019 08:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/12/2019 08:10:00 PM","OA-T.Trend - Present Value (Trend1)","64.58 ",
"10/12/2019 08:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 08:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","144.686 ",
"10/12/2019 08:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/12/2019 08:00:00 PM","OA-T.Trend - Present Value (Trend1)","65.66 ",
"10/12/2019 08:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 08:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","137.0929 ",
"10/12/2019 08:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/12/2019 07:50:00 PM","OA-T.Trend - Present Value (Trend1)","66.56 ",
"10/12/2019 07:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 07:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","141.5217 ",
"10/12/2019 07:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/12/2019 07:40:00 PM","OA-T.Trend - Present Value (Trend1)","67.1 ",
"10/12/2019 07:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 07:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","149.6679 ",
"10/12/2019 07:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/12/2019 07:30:00 PM","OA-T.Trend - Present Value (Trend1)","67.64 ",
"10/12/2019 07:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 07:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","149.8283 ",
"10/12/2019 07:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/12/2019 07:20:00 PM","OA-T.Trend - Present Value (Trend1)","68.89999 ",
"10/12/2019 07:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 07:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","146.0663 ",
"10/12/2019 07:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/12/2019 07:10:00 PM","OA-T.Trend - Present Value (Trend1)","69.62 ",
"10/12/2019 07:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 07:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","140.336 ",
"10/12/2019 07:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/12/2019 07:00:00 PM","OA-T.Trend - Present Value (Trend1)","70.34 ",
"10/12/2019 07:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 07:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","136.1494 ",
"10/12/2019 07:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/12/2019 06:50:00 PM","OA-T.Trend - Present Value (Trend1)","70.88 ",
"10/12/2019 06:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 06:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","140.0013 ",
"10/12/2019 06:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/12/2019 06:40:00 PM","OA-T.Trend - Present Value (Trend1)","71.24 ",
"10/12/2019 06:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 06:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","148.4882 ",
"10/12/2019 06:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.0227 ",
"10/12/2019 06:30:00 PM","OA-T.Trend - Present Value (Trend1)","71.78 ",
"10/12/2019 06:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 06:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","151.0703 ",
"10/12/2019 06:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","127.4728 ",
"10/12/2019 06:20:00 PM","OA-T.Trend - Present Value (Trend1)","71.96 ",
"10/12/2019 06:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 06:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","141.4676 ",
"10/12/2019 06:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","130.6188 ",
"10/12/2019 06:10:00 PM","OA-T.Trend - Present Value (Trend1)","72.5 ",
"10/12/2019 06:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 06:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","138.2267 ",
"10/12/2019 06:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/12/2019 06:00:00 PM","OA-T.Trend - Present Value (Trend1)","72.68 ",
"10/12/2019 06:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 06:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","141.8976 ",
"10/12/2019 06:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.8132 ",
"10/12/2019 05:50:00 PM","OA-T.Trend - Present Value (Trend1)","73.22 ",
"10/12/2019 05:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 05:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","147.9123 ",
"10/12/2019 05:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.2406 ",
"10/12/2019 05:40:00 PM","OA-T.Trend - Present Value (Trend1)","73.58 ",
"10/12/2019 05:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/12/2019 05:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","148.0327 ",
